,LONGITUD,LATITUD,DBO_mg/L,CALIDAD_DBO,DQO_mg/L,CALIDAD_DQO,SST_mg/L,CALIDAD_SST,COLI_FEC_NMP_100mL,CALIDAD_COLI_FEC,E_COLI_NMP_100mL,CALIDAD_E_COLI,ENTEROC_NMP_100mL,CALIDAD_ENTEROC,OD_PORC,CALIDAD_OD_PORC,OD_PORC_SUP,CALIDAD_OD_PORC_SUP,OD_PORC_MED,CALIDAD_OD_PORC_MED,OD_PORC_FON,CALIDAD_OD_PORC_FON,TOX_D_48_UT,CALIDAD_TOX_D_48,TOX_V_15_UT,CALIDAD_TOX_V_15,TOX_D_48_SUP_UT,CALIDAD TOX_D_48_SUP,TOX_FIS_SUP_15_UT,CALIDAD_TOX_FIS_SUP_15,SEMAFORO,CUMPLE_CON_DBO,CUMPLE_CON_DQO,CUMPLE_CON_SST,CUMPLE_CON_CF,CUMPLE_CON_E_COLI,CUMPLE_CON_ENTEROC,CUMPLE_CON_OD,CUMPLE_CON_TOX,GRUPO
646,-101.54612,17.62717,,0,,0,26.0,2,,0,,0,30.0,1,,0,67.1,2,,0,63.4,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
647,-101.55538,17.63781,,0,,0,35.0,2,,0,,0,20.0,1,,0,68.9,2,,0,66.3,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
648,-101.55234,17.63815,,0,,0,74.0,2,,0,,0,2.0,1,,0,68.5,2,,0,66.4,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
649,-101.55482,17.62921,,0,,0,23.0,1,,0,,0,2.0,1,,0,69.2,2,65.5,2,58.9,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
650,-101.55877,17.63566,,0,,0,45.0,2,,0,,0,63.0,1,,0,65.7,2,,0,63.8,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
651,-101.56122,17.6403,,0,,0,52.0,2,,0,,0,122.0,2,,0,,0,,0,27.5,4,,0,,0,,0,0.0,1,2.0,,,1.0,,,1.0,0.0,1.0,COSTERO
652,-101.55988,17.63665,,0,,0,63.0,2,,0,,0,20.0,1,,0,62.3,2,,0,60.5,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
653,-101.55641,17.63794,,0,,0,33.0,2,,0,,0,2.0,1,,0,68.7,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
654,-101.55796,17.63723,,0,,0,31.0,2,,0,,0,52.0,1,,0,68.1,2,,0,65.4,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
655,-101.55256,17.62185,,0,,0,18.0,1,,0,,0,2.0,1,,0,68.9,2,,0,67.0,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
656,-101.56175,17.6304,,0,,0,24.0,1,,0,,0,2.0,1,,0,69.9,2,,0,69.0,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
657,-101.56036,17.62314,,0,,0,20.0,1,,0,,0,2.0,1,,0,69.8,2,65.4,2,51.7,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
658,-101.64631,17.69957,1.0,1,17.642,2,45.0,2,150.0,2,90.0,1,,0,54.7,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,COSTERO
659,-101.64867,17.69955,,0,,0,9.0,1,,0,,0,20.0,1,,0,70.2,1,66.8,2,63.4,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
660,-101.6122,17.65599,,0,,0,27.0,2,,0,,0,2.0,1,,0,70.7,1,61.3,2,54.6,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
661,-101.60119,17.65213,,0,,0,14.0,1,,0,,0,20.0,1,,0,69.8,2,,0,66.7,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
662,-101.6128,17.66113,,0,,0,25.0,1,,0,,0,2.0,1,,0,70.3,1,64.8,2,52.7,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
663,-101.60585,17.65875,,0,,0,9.0,1,,0,,0,2.0,1,,0,69.5,2,67.3,2,64.9,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
664,-101.84677,17.94764,1.0,1,18.71,2,66.0,2,1500.0,4,430.0,2,,0,68.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
665,-102.10008,17.98401,,0,,0,9.0,1,,0,,0,2.0,1,,0,67.4,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
666,-102.0994,17.98201,,0,,0,43.0,2,,0,,0,4520.0,5,,0,69.1,2,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
667,-102.18002,18.04837,1.0,1,9.0,1,9.0,1,2014.0,4,2.0,1,,0,,0,87.6,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
668,-100.99958,18.42492,1.0,1,9.0,1,56.0,2,24000.0,5,1500.0,5,,0,,0,69.4,2,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
669,-100.98592,18.48903,2.2,1,30.5,3,382.26,4,24000.0,5,4600.0,5,,0,67.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
670,-100.66531,18.3626,3.4,2,33.71,3,494.12,5,24000.0,5,11000.0,5,,0,68.5,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
671,-100.62911,18.3715,3.8,2,58.0,4,302.0,4,24000.0,5,24000.0,5,,0,69.7,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
672,-100.69509,18.32804,2.0,1,28.36,3,473.21,5,11000.0,5,2100.0,5,,0,68.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
673,-99.99335,17.96404,2.14,1,12.29,2,9.0,1,230.0,3,40.0,1,,0,,0,65.1,2,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
674,-100.02019,17.95471,2.0,1,10.5,2,33.0,2,930.0,3,430.0,2,,0,,0,70.8,1,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
675,-99.9908,17.95039,2.43,1,9.0,1,9.0,1,140.0,2,40.0,1,,0,,0,67.4,2,59.1,2,28.3,4,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,LENTICO
676,-100.01574,17.95108,2.29,1,15.5,2,242.0,4,4600.0,4,210.0,2,,0,,0,39.5,3,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,LENTICO
677,-99.76834,18.0053,6.2,3,121.21,4,8416.67,5,24000.0,5,11000.0,5,,0,69.3,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
678,-99.74701,18.03032,3.57,2,12.29,2,358.0,4,24000.0,5,230.0,2,,0,66.8,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,LOTICO
679,-99.71528,18.10778,4.33,2,40.86,4,271.0,4,24000.0,5,210.0,2,,0,68.2,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,1.0,,1.0,1.0,LOTICO
680,-99.58798,17.93858,2.13,1,122.29,4,6100.0,5,24000.0,5,11000.0,5,,0,66.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
681,-99.19708,16.77731,1.0,1,30.14,3,162.0,4,24000.0,5,24000.0,5,,0,78.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
682,-99.292,16.66816,,0,,0,51.0,2,,0,,0,1935.0,5,,0,42.2,3,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
683,-99.26447,16.65612,,0,,0,44.0,2,,0,,0,19863.0,5,,0,43.0,3,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
684,-99.30379,16.67789,,0,,0,31.0,2,,0,,0,422.0,4,,0,39.6,3,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
685,-99.34852,16.69125,,0,,0,39.0,2,,0,,0,19863.0,5,,0,40.2,3,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
686,-99.32942,16.69428,,0,,0,55.0,2,,0,,0,763.0,5,,0,47.4,3,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
687,-99.36753,16.69505,,0,,0,59.0,2,,0,,0,608.0,5,,0,26.6,4,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,0.0,1.0,COSTERO
688,-99.37516,16.69761,,0,,0,39.0,2,,0,,0,9208.0,5,,0,29.0,4,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,0.0,1.0,COSTERO
689,-99.36176,16.69452,,0,,0,58.0,2,,0,,0,862.0,5,,0,32.1,3,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
690,-98.9929,16.61559,1.0,1,9.0,1,42.0,2,4600.0,4,1500.0,5,,0,69.8,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
691,-99.50993,16.77485,1.0,1,22.29,3,71.0,2,1500.0,4,1200.0,5,,0,85.4,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
692,-99.09683,16.62995,,0,,0,44.0,2,,0,,0,114.0,2,,0,49.6,3,,0,31.2,3,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
693,-99.12775,16.6381,,0,,0,25.0,1,,0,,0,3724.0,5,,0,49.9,3,,0,,0,,0,,0,,0,2.13,3,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
694,-99.11191,16.6097,,0,,0,29.0,2,,0,,0,10.0,1,,0,43.5,3,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
695,-99.11574,16.60634,,0,,0,34.0,2,,0,,0,556.0,5,,0,43.4,3,,0,39.1,3,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
696,-99.05421,16.59964,,0,,0,18.0,1,,0,,0,364.0,4,,0,38.9,3,,0,35.0,3,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
697,-98.99679,16.61197,1.0,1,16.57,2,47.0,2,24000.0,5,280.0,2,,0,60.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
698,-98.81954,16.58369,1.0,1,11.93,2,143.0,3,24000.0,5,24000.0,5,,0,68.9,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
699,-98.72772,16.50247,1.0,1,32.071,3,64.0,2,150.0,2,90.0,1,,0,60.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,COSTERO
700,-98.72668,16.50196,1.0,1,28.5,3,35.0,2,930.0,3,430.0,2,,0,63.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,COSTERO
701,-98.72108,16.5068,,0,,0,43.0,2,,0,,0,959.0,5,,0,69.6,2,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
702,-98.64846,16.4223,,0,,0,11.0,1,,0,,0,283.0,4,,0,62.0,2,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
703,-98.49267,16.57681,1.0,1,9.0,1,214.0,4,24000.0,5,24000.0,5,,0,51.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
704,-98.51686,16.5102,1.0,1,9.0,1,108.0,3,1500.0,4,750.0,3,,0,55.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
705,-98.40589,16.5009,1.0,1,9.0,1,68.0,2,930.0,3,430.0,2,,0,57.9,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
706,-98.6982,16.46915,,0,,0,11.0,1,,0,,0,1309.0,5,,0,70.2,1,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
707,-98.46294,16.50958,1.0,1,9.0,1,85.0,3,2100.0,4,1500.0,5,,0,52.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
708,-98.46145,16.57824,1.0,1,9.0,1,257.0,4,24000.0,5,24000.0,5,,0,56.6,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
709,-98.45635,16.57693,1.0,1,9.0,1,204.0,4,11000.0,5,4600.0,5,,0,56.3,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
710,-98.49025,16.60707,1.0,1,9.0,1,29.0,2,24000.0,5,430.0,2,,0,59.3,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
711,-98.50459,16.64963,1.0,1,9.0,1,111.0,3,1500.0,4,930.0,4,,0,59.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
712,-98.50607,16.66705,1.0,1,9.0,1,76.0,3,4600.0,4,1500.0,5,,0,60.6,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
713,-98.33309,16.67843,1.0,1,9.0,1,115.0,3,4600.0,4,2400.0,5,,0,52.8,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
714,-98.32685,16.68327,1.0,1,9.0,1,131.0,3,24000.0,5,11000.0,5,,0,59.9,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
715,-99.8634,16.85545,,0,,0,17.0,1,,0,,0,20.0,1,,0,72.4,1,69.9,2,67.2,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
716,-99.61785,18.7117,1.0,1,36.93,3,9.0,1,24196.0,5,12033.0,5,,0,100.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
717,-99.5788,18.47374,1.0,1,39.33,3,9.0,1,24196.0,5,24196.0,5,,0,86.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
718,-99.49746,18.3673,4.18,2,21.94,3,21.3,1,2755.0,4,2.0,1,,0,,0,109.0,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
719,-99.48194,18.35819,1.0,1,23.63,3,21.15,1,4611.0,4,20.0,1,,0,,0,108.1,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
720,-99.4595,18.31167,1.0,1,23.63,3,10.13,1,161.0,2,2.0,1,,0,,0,96.2,1,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
721,-99.4589,18.29875,6.08,3,27.85,3,33.8,2,12033.0,5,313.0,2,,0,,0,137.3,4,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,LENTICO
722,-99.46387,18.29656,1.0,1,27.85,3,11.07,1,146.0,2,20.0,1,,0,,0,101.0,1,,0,41.5,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
723,-99.42946,18.30916,4.88,2,91.25,4,293.67,4,24196.0,5,5172.0,5,,0,,0,123.9,3,,0,,0,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LENTICO
724,-99.65093,18.34067,1.0,1,16.11,2,9.0,1,2046.0,4,546.0,2,,0,90.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
725,-99.62709,18.52291,1.0,1,9.0,1,9.0,1,243.0,3,231.0,2,,0,93.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
726,-99.56319,18.55234,9.0,3,16.96,2,9.0,1,24196.0,5,24196.0,5,,0,64.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
727,-99.58652,18.52547,22.7,3,23.74,3,24.3,1,24196.0,5,24196.0,5,,0,86.9,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
728,-99.58075,18.51043,7.18,3,26.29,3,9.0,1,24196.0,5,24196.0,5,,0,79.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
729,-98.90701,18.02307,1.0,1,20.14,3,1107.69,5,24000.0,5,24000.0,5,,0,89.9,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
730,-100.43683,17.22419,1.0,1,25.64,3,102.0,3,24000.0,5,24000.0,5,,0,70.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
731,-100.44397,17.1906,2.38,1,29.57,3,115.0,3,24000.0,5,24000.0,5,,0,72.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
732,-98.91425,19.84925,21.76,3,216.18,5,140.0,3,4600.0,4,2400.0,5,,0,36.2,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
733,-98.91546,19.8456,28.07,3,102.88,4,36.0,2,2100.0,4,2100.0,5,,0,37.4,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
734,-98.75175,20.31942,1.0,1,23.62,3,40.0,2,1500.0,4,1500.0,5,,0,39.4,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
735,-99.05058,20.20305,24.0,3,83.44,4,84.0,3,2100.0,4,1500.0,5,,0,27.1,4,,0,,0,,0,2.625,3,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,LOTICO
736,-99.05669,20.20879,24.16,3,100.49,4,92.0,3,750.0,3,750.0,3,,0,17.5,4,,0,,0,,0,2.237,3,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,LOTICO
737,-99.08676,20.20945,28.66,3,129.41,4,180.0,4,200.0,2,200.0,2,,0,22.3,4,,0,,0,,0,1.34,3,0.0,1,,0,,0,3.0,1.0,0.0,0.0,1.0,1.0,,0.0,1.0,LOTICO
738,-99.13118,20.21629,27.91,3,107.66,4,100.0,3,1500.0,4,1500.0,5,,0,18.8,4,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,LOTICO
739,-99.19325,20.14758,31.2,4,285.79,5,120.0,3,930.0,3,930.0,4,,0,31.5,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,LOTICO
740,-99.22298,20.0347,65.54,4,196.21,4,32.0,2,280.0,3,210.0,2,,0,25.3,4,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,LOTICO
741,-99.31116,19.96261,5.91,2,54.12,4,28.0,2,11000.0,5,11000.0,5,,0,,0,23.3,4,,0,22.2,4,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,LENTICO
742,-99.3649,19.97141,20.66,3,61.92,4,64.0,2,930.0,3,930.0,4,,0,78.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,0.0,,1.0,1.0,LOTICO
743,-99.34277,19.89509,26.35,3,40.95,4,84.0,3,2400.0,4,930.0,4,,0,42.8,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
744,-99.34299,19.88919,19.51,3,20.01,3,96.0,3,210.0,3,150.0,2,,0,67.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
745,-99.34304,19.88671,17.57,3,21.61,3,68.0,2,2400.0,4,2400.0,5,,0,44.3,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
746,-99.36947,19.96577,3.72,2,14.4,2,64.0,2,930.0,3,930.0,4,,0,73.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,LOTICO
747,-99.37576,19.95589,3.66,2,19.2,2,40.0,2,2400.0,4,930.0,4,,0,62.8,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
748,-99.36358,19.97276,5.22,2,30.24,3,60.0,2,430.0,3,430.0,2,,0,71.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
749,-99.35682,20.15875,8.85,3,173.4,4,36.0,2,750.0,3,430.0,2,,0,34.1,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
750,-99.28088,20.1946,15.45,3,26.88,3,40.0,2,2100.0,4,2100.0,5,,0,66.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
751,-98.82925,20.65081,4.41,2,48.4,4,20.0,1,1500.0,4,1500.0,5,,0,55.6,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
752,-98.64994,20.75222,6.42,3,1043.35,5,24.0,1,230.0,3,230.0,2,,0,,0,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,,1.0,LOTICO
753,-98.39645,20.15273,7.35,3,51.3,4,32.0,2,40.0,1,2.0,1,,0,,0,39.7,3,,0,,0,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
754,-98.39377,20.14794,6.45,3,40.17,4,28.0,2,2.0,1,2.0,1,,0,,0,42.4,3,,0,,0,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
755,-98.28221,20.02808,1.0,1,28.8,3,12.0,1,2.0,1,2.0,1,,0,,0,42.1,3,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
756,-98.30894,20.02255,34.32,4,38.88,3,24.0,1,930.0,3,930.0,4,,0,32.3,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,LOTICO
757,-98.1358,20.15736,1.0,1,9.0,1,9.0,1,11000.0,5,2100.0,5,,0,,0,60.4,2,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
758,-98.12936,20.1352,2.29,1,30.29,3,9.0,1,430.0,3,230.0,2,,0,,0,51.7,2,,0,42.7,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
759,-98.14241,20.12749,2.57,1,24.57,3,10.0,1,750.0,3,230.0,2,,0,,0,58.2,2,,0,49.3,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
760,-98.1394,20.17025,1.0,1,18.86,2,9.0,1,750.0,3,430.0,2,,0,,0,51.6,2,,0,49.3,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
761,-98.36839,19.86751,5.55,2,46.95,4,44.0,2,70.0,1,70.0,1,,0,,0,41.1,3,,0,,0,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
762,-98.39119,19.86899,4.05,2,50.34,4,36.0,2,150.0,2,150.0,2,,0,,0,39.6,3,,0,,0,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
763,-98.39931,19.84471,7.8,3,44.04,4,40.0,2,90.0,1,40.0,1,,0,,0,44.2,3,,0,,0,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
764,-99.69615,20.57444,7.0,3,58.0,4,20.0,1,150.0,2,30.0,1,,0,62.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
